ano,id_municipio,id_municipio_nome,sigla_uf,sigla_uf_nome,populacao_atendida_agua,populacao_urbana_residente_esgoto,extensao_rede_esgoto,volume_agua_tratada_eta,volume_agua_tratada_importado,quantidade_empregado,despesa_agua_importada,despesa_fiscal_nao_computada,despesa_divida_variacao,investimento_agua_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,natureza_juridica
2008,1200328,JordÃ£o,AC,Acre,1643,,,129.6,0.0,5,0.0,0.0,0.0,19835.58,0.0,17613.99,Autarquia | Administração pública direta
2009,1200807,Porto Acre,AC,Acre,3089,,,0.0,0.0,18,0.0,0.0,0.0,0.0,17400.34,1057.06,Autarquia | Administração pública direta
2010,1200609,TarauacÃ¡,AC,Acre,12250,,,1298.0,0.0,33,0.0,0.0,0.0,438799.31,1008482.79,0.0,Autarquia | Administração pública direta
2009,1301803,Ipixuna,AM,Amazonas,7550,,,0.0,0.0,9,0.0,,,9600.0,0.0,0.0,Administração pública direta | Administração pública direta
2007,1304203,TefÃ©,AM,Amazonas,52962,,,0.0,0.0,41,0.0,0.0,0.0,,0.0,0.0,Autarquia | Administração pública direta
2006,1200203,Cruzeiro do Sul,AC,Acre,28665,,,2021.8,0.0,51,0.0,0.0,0.0,70406.89,0.0,70406.89,Autarquia | Administração pública direta
2004,1200351,Marechal Thaumaturgo,AC,Acre,,,,324.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2006,1300060,AmaturÃ¡,AM,Amazonas,5348,,,0.0,0.0,6,0.0,0.0,0.0,18750.0,0.0,0.0,Administração pública direta
2006,1301951,Itamarati,AM,Amazonas,2624,,,0.0,0.0,4,0.0,0.0,0.0,9964.32,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2005,1302553,Manaquiri,AM,Amazonas,6270,,,0.0,0.0,7,0.0,0.0,0.0,117377.13,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2021,1301506,Envira,AM,Amazonas,15990,,,779.0,0.0,8,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2013,1301506,Envira,AM,Amazonas,7560,,,0.0,0.0,14,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2013,1301704,HumaitÃ¡,AM,Amazonas,29887,,,0.0,0.0,21,0.0,0.0,0.0,0.0,,,Autarquia | Administração pública direta
2015,1400704,UiramutÃ£,RR,Roraima,1222,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2008,1300300,Autazes,AM,Amazonas,6882,,,405.57,0.0,11,0.0,0.0,0.0,10180.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1301852,Iranduba,AM,Amazonas,43625,,,3220.0,0.0,34,0.0,0.0,0.0,720000.0,0.0,720000.0,Autarquia | Administração pública direta
2008,1302553,Manaquiri,AM,Amazonas,5812,,,0.0,0.0,12,0.0,0.0,0.0,22014.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2003,1200104,BrasilÃ©ia,AC,Acre,7986,,,777.0,0.0,33,0.0,0.0,0.0,1096394.62,0.0,1135572.05,Autarquia | Administração pública direta
2005,1200252,EpitaciolÃ¢ndia,AC,Acre,8102,,,933.1,0.0,4,0.0,0.0,0.0,34798.84,0.0,34798.84,Autarquia | Administração pública direta
2005,1200351,Marechal Thaumaturgo,AC,Acre,1562,,,103.7,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2006,1300409,Barcelos,AM,Amazonas,11473,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia
2005,1301951,Itamarati,AM,Amazonas,2316,,,0.0,0.0,4,0.0,0.0,0.0,57454.9,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2001,1304203,TefÃ©,AM,Amazonas,34045,,,587.0,0.0,14,,,,2269.0,0.0,0.0,Autarquia | Administração pública direta
2022,1300607,Benjamin Constant,AM,Amazonas,13187,,,1450.0,0.0,28,0.0,0.0,0.0,9070689.49,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2018,1300029,AlvarÃ£es,AM,Amazonas,3030,,,0.0,0.0,8,0.0,0.0,0.0,3420.78,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2019,1300300,Autazes,AM,Amazonas,7874,,,1622.75,0.0,16,0.0,0.0,0.0,1006.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2021,1301100,Careiro,AM,Amazonas,24496,,,0.0,0.0,28,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2013,1300029,AlvarÃ£es,AM,Amazonas,2655,,,0.0,0.0,6,0.0,0.0,0.0,3031.9,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2012,1301852,Iranduba,AM,Amazonas,35000,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2013,1304062,Tabatinga,AM,Amazonas,13054,,,2770.24,0.0,18,0.0,0.0,0.0,14456.2,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1200054,Assis Brasil,AC,Acre,2347,,,466.56,0.0,9,0.0,0.0,0.0,87137.14,0.0,100169.93,Autarquia | Administração pública direta
2009,1200302,FeijÃ³,AC,Acre,3648,,,1200.27,0.0,17,0.0,0.0,0.0,14321.8,19521.01,1341.37,Autarquia | Administração pública direta
2009,1200609,TarauacÃ¡,AC,Acre,11547,,,1270.25,0.0,28,0.0,0.0,0.0,29188.97,21625.38,796.25,Autarquia | Administração pública direta
2006,1300029,AlvarÃ£es,AM,Amazonas,4013,,,0.0,0.0,5,0.0,0.0,0.0,7738.05,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2003,1302405,LÃ¡brea,AM,Amazonas,26031,,,51.86,0.0,15,0.0,0.0,0.0,45000.0,0.0,0.0,Administração pública direta | Administração pública direta
2022,1301704,HumaitÃ¡,AM,Amazonas,57195,,,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2018,1302207,JuruÃ¡,AM,Amazonas,6727,,,0.0,0.0,10,0.0,0.0,0.0,18320.78,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2012,1301159,Careiro da VÃ¡rzea,AM,Amazonas,1663,,,235.32,235.32,6,0.0,,0.0,7999.6,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2013,1303908,SÃ£o Paulo de OlivenÃ§a,AM,Amazonas,9930,,,1404.91,0.0,10,0.0,0.0,0.0,31268.3,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2009,1200385,PlÃ¡cido de Castro,AC,Acre,5511,,,630.72,0.0,24,0.0,0.0,0.0,0.0,14809.1,1645.45,Autarquia | Administração pública direta
2011,1300060,AmaturÃ¡,AM,Amazonas,5047,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta
2010,1300607,Benjamin Constant,AM,Amazonas,14095,,,2447.24,0.0,15,0.0,0.0,0.0,15919.5,0.0,1647.0,Sociedade de economia mista com administração pública | Administração pública direta
2011,1302504,Manacapuru,AM,Amazonas,65120,,,8160.0,0.0,62,0.0,0.0,0.0,460000.0,0.0,0.0,Autarquia | Administração pública direta
2007,1303908,SÃ£o Paulo de OlivenÃ§a,AM,Amazonas,12469,,,1089.24,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1304062,Tabatinga,AM,Amazonas,27597,,,3426.07,0.0,19,0.0,0.0,0.0,8598.28,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2017,1301506,Envira,AM,Amazonas,11808,,,0.0,0.0,14,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2019,1303908,SÃ£o Paulo de OlivenÃ§a,AM,Amazonas,12849,,,1166.4,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2016,1301407,EirunepÃ©,AM,Amazonas,15484,,,805.32,0.0,19,0.0,0.0,0.0,59067.34,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2016,1301951,Itamarati,AM,Amazonas,1720,,,0.0,0.0,10,0.0,0.0,0.0,33090.93,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2012,1400704,UiramutÃ£,RR,Roraima,1132,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1301001,Carauari,AM,Amazonas,19504,,,0.0,0.0,12,0.0,0.0,0.0,13201.09,0.0,0.0,Sociedade de economia mista com administração pública
2010,1301159,Careiro da VÃ¡rzea,AM,Amazonas,1000,,,220.27,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2009,1302504,Manacapuru,AM,Amazonas,85000,,,12960.0,0.0,1,,,,1700000.0,,,Autarquia | Administração pública direta
2003,1200013,AcrelÃ¢ndia,AC,Acre,2975,,,0.0,0.0,19,0.0,0.0,0.0,44023.17,0.0,44023.17,Autarquia | Administração pública direta
2006,1200302,FeijÃ³,AC,Acre,2605,,,734.4,0.0,13,0.0,0.0,0.0,166121.69,0.0,174329.3,Autarquia | Administração pública direta
2005,1200500,Sena Madureira,AC,Acre,9922,,,1244.2,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2006,1300805,Borba,AM,Amazonas,10650,14458,,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Administração pública direta
2006,1301001,Carauari,AM,Amazonas,15042,,,0.0,0.0,11,0.0,0.0,0.0,118346.43,0.0,0.0,Sociedade de economia mista com administração pública
2005,1400704,UiramutÃ£,RR,Roraima,3276,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2017,1300300,Autazes,AM,Amazonas,7598,,,1365.77,0.0,13,0.0,0.0,0.0,34121.9,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2020,1301704,HumaitÃ¡,AM,Amazonas,39630,,,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2018,1302405,LÃ¡brea,AM,Amazonas,25000,,,1813.32,0.0,3,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2018,1302553,Manaquiri,AM,Amazonas,6636,,,0.0,0.0,10,0.0,0.0,0.0,8770.78,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1300409,Barcelos,AM,Amazonas,10500,,,520.3,0.0,4,0.0,20.0,0.0,0.0,0.0,0.0,Autarquia
2015,1302207,JuruÃ¡,AM,Amazonas,4569,,,0.0,0.0,8,0.0,0.0,0.0,21245.7,0.0,660.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1302553,Manaquiri,AM,Amazonas,6293,,,0.0,0.0,8,0.0,0.0,0.0,44763.76,0.0,30655.9,Sociedade de economia mista com administração pública | Administração pública direta
2011,1200344,Manoel Urbano,AC,Acre,4728,,,767.09,0.0,7,0.0,0.0,0.0,104379.3,59475.14,44904.16,Autarquia | Administração pública direta
2008,1200807,Porto Acre,AC,Acre,3070,,,170.04,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2009,1200500,Sena Madureira,AC,Acre,12049,,,1576.8,0.0,35,0.0,0.0,0.0,46422.11,56699.03,693.67,Autarquia | Administração pública direta
2011,1300029,AlvarÃ£es,AM,Amazonas,2185,,,0.0,0.0,6,0.0,0.0,0.0,12116.35,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2004,1200252,EpitaciolÃ¢ndia,AC,Acre,6789,,,1166.4,0.0,23,0.0,0.0,0.0,416901.29,0.0,416901.29,Autarquia | Administração pública direta
2006,1200385,PlÃ¡cido de Castro,AC,Acre,8425,,,507.0,0.0,19,0.0,0.0,0.0,56053.25,0.0,56053.25,Autarquia | Administração pública direta
2005,1200708,Xapuri,AC,Acre,7108,,,1088.6,0.0,19,0.0,0.0,0.0,187782.55,0.0,187782.55,Autarquia | Administração pública direta
2022,1302108,JapurÃ¡,AM,Amazonas,4178,,,0.0,0.0,5,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2021,1301704,HumaitÃ¡,AM,Amazonas,56144,,,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2014,1300300,Autazes,AM,Amazonas,6421,,,1574.64,0.0,12,0.0,0.0,0.0,44930.42,0.0,36300.39,Sociedade de economia mista com administração pública | Administração pública direta
2013,1300300,Autazes,AM,Amazonas,6408,,,1308.56,0.0,11,0.0,0.0,0.0,198927.5,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2009,1301159,Careiro da VÃ¡rzea,AM,Amazonas,,,,220.27,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2011,1302702,ManicorÃ©,AM,Amazonas,25000,,,0.0,0.0,18,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2003,1200385,PlÃ¡cido de Castro,AC,Acre,4929,,,590.8,0.0,29,0.0,0.0,0.0,242127.44,0.0,242127.44,Autarquia | Administração pública direta
2005,1200807,Porto Acre,AC,Acre,3146,,,189.2,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2002,1200500,Sena Madureira,AC,Acre,8165,,,777.6,0.0,12,0.0,0.0,0.0,137496.6,0.0,137496.6,Autarquia | Administração pública direta
2001,1303007,NhamundÃ¡,AM,Amazonas,,,,22.0,0.0,,,,,,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2022,1300029,AlvarÃ£es,AM,Amazonas,2167,,,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2017,1301159,Careiro da VÃ¡rzea,AM,Amazonas,1195,,,231.18,0.0,5,0.0,0.0,0.0,14648.69,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2018,1301951,Itamarati,AM,Amazonas,2243,,,0.0,0.0,8,0.0,0.0,0.0,3420.78,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2021,1302207,JuruÃ¡,AM,Amazonas,10000,,,0.0,0.0,12,0.0,0.0,0.0,20712.64,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2008,1200302,FeijÃ³,AC,Acre,3441,,,544.32,0.0,12,0.0,0.0,0.0,9569.86,0.0,9569.86,Autarquia | Administração pública direta
2007,1300607,Benjamin Constant,AM,Amazonas,19614,,,2045.88,0.0,14,0.0,0.0,0.0,1413.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1300805,Borba,AM,Amazonas,12536,,,0.0,0.0,8,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2008,1304062,Tabatinga,AM,Amazonas,28686,,,2923.94,0.0,29,0.0,0.0,0.0,23173.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2021,1300805,Borba,AM,Amazonas,41256,,,0.0,0.0,25,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2019,1301407,EirunepÃ©,AM,Amazonas,16905,,,898.0,0.0,19,0.0,0.0,0.0,19836.21,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2016,1302405,LÃ¡brea,AM,Amazonas,25000,,,1813.32,0.0,3,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2011,1200351,Marechal Thaumaturgo,AC,Acre,2974,,,310.1,0.0,2,0.0,0.0,0.0,35411.83,35411.83,0.0,Autarquia | Administração pública direta
2010,1304203,TefÃ©,AM,Amazonas,54297,,,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2005,1200385,PlÃ¡cido de Castro,AC,Acre,5236,,,466.6,0.0,26,0.0,0.0,0.0,542616.64,0.0,542616.64,Autarquia | Administração pública direta
2000,1300060,AmaturÃ¡,AM,Amazonas,,,,0.0,0.0,2,0.0,0.0,,0.0,0.0,0.0,Administração pública direta
2001,1302702,ManicorÃ©,AM,Amazonas,11915,,,182.0,0.0,6,,,,1155.0,0.0,0.0,Administração pública direta | Administração pública direta
2001,1303569,Rio Preto da Eva,AM,Amazonas,4395,,,121.0,0.0,,,,,,0.0,0.0,Autarquia | Administração pública direta
2022,1302405,LÃ¡brea,AM,Amazonas,32000,,,4500.0,0.0,3,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2022,1304005,Silves,AM,Amazonas,9000,,,0.0,0.0,5,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2021,1301951,Itamarati,AM,Amazonas,3366,,,0.0,0.0,9,0.0,0.0,0.0,22094.45,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2012,1300805,Borba,AM,Amazonas,15250,,,0.0,0.0,11,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2013,1400704,UiramutÃ£,RR,Roraima,1178,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2009,1200252,EpitaciolÃ¢ndia,AC,Acre,8625,,,1261.44,0.0,22,0.0,0.0,0.0,0.0,16774.19,792.75,Autarquia | Administração pública direta
2010,1301704,HumaitÃ¡,AM,Amazonas,30200,,,,0.0,23,0.0,0.0,0.0,96000.0,,,Autarquia | Administração pública direta
2001,1300607,Benjamin Constant,AM,Amazonas,11955,,,267.0,0.0,6,,,,,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2020,1300086,AnamÃ£,AM,Amazonas,5703,,,0.0,0.0,8,0.0,0.0,0.0,,,,Administração pública direta
2021,1300409,Barcelos,AM,Amazonas,27772,,,0.0,0.0,15,0.0,0.0,0.0,0.0,,,Autarquia
2021,1303908,SÃ£o Paulo de OlivenÃ§a,AM,Amazonas,14052,,,906.68,0.0,14,0.0,0.0,0.0,4915.13,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2017,1304005,Silves,AM,Amazonas,9211,,,0.0,0.0,4,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2008,1200203,Cruzeiro do Sul,AC,Acre,27418,,,1555.2,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2008,1200344,Manoel Urbano,AC,Acre,3417,,,680.4,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2010,1200807,Porto Acre,AC,Acre,3308,,,320.56,0.0,18,0.0,0.0,0.0,164261.67,475192.48,0.0,Autarquia | Administração pública direta
2010,1302306,JutaÃ­,AM,Amazonas,13069,,,0.0,0.0,28,0.0,0.0,0.0,30000.0,0.0,0.0,0
2006,1200104,BrasilÃ©ia,AC,Acre,13345,,,1244.2,0.0,23,0.0,0.0,0.0,25545.17,0.0,25545.17,Autarquia | Administração pública direta
2005,1200435,Santa Rosa do Purus,AC,Acre,1325,,,207.4,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2001,1200138,Bujari,AC,Acre,1598,,,0.0,0.0,18,0.0,0.0,,40249.96,0.0,36224.96,Autarquia | Administração pública direta
2001,1200344,Manoel Urbano,AC,Acre,3175,,,0.0,0.0,3,0.0,0.0,,259954.37,0.0,423938.11,Autarquia | Administração pública direta
2022,1303304,Novo AripuanÃ£,AM,Amazonas,23818,,,407.92,0.0,11,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2020,1300680,Boa Vista do Ramos,AM,Amazonas,9892,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1301852,Iranduba,AM,Amazonas,35330,,,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1302504,Manacapuru,AM,Amazonas,71000,,,1680.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2019,1303502,Pauini,AM,Amazonas,19426,,,0.0,0.0,11,0.0,0.0,0.0,,,,0
2021,1400704,UiramutÃ£,RR,Roraima,1437,,,0.0,0.0,3,0.0,0.0,0.0,308107.44,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2014,1301605,Fonte Boa,AM,Amazonas,18490,,,0.0,0.0,15,0.0,1.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2015,1302504,Manacapuru,AM,Amazonas,66559,,,1200.0,0.0,67,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2012,1303007,NhamundÃ¡,AM,Amazonas,3652,,,0.0,0.0,3,0.0,0.0,0.0,,,,Sociedade de economia mista com administração pública | Administração pública direta
2016,1303205,Novo AirÃ£o,AM,Amazonas,13688,,,0.0,0.0,16,0.0,22421.22,0.0,,,,Administração pública direta | Administração pública direta
2011,1300300,Autazes,AM,Amazonas,4502,,,1351.31,0.0,11,0.0,0.0,0.0,1996.35,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2009,1303908,SÃ£o Paulo de OlivenÃ§a,AM,Amazonas,,,,1212.25,0.0,9,0.0,0.0,0.0,5870.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2002,1200336,MÃ¢ncio Lima,AC,Acre,2792,,,,0.0,3,0.0,0.0,0.0,157957.57,0.0,210301.97,Autarquia | Administração pública direta | Administração pública direta
2006,1200344,Manoel Urbano,AC,Acre,3415,,,388.8,0.0,16,0.0,0.0,0.0,49830.02,0.0,52068.04,Autarquia | Administração pública direta
2006,1301209,Coari,AM,Amazonas,14028,,,3462.9,0.0,28,0.0,0.0,0.0,60203.61,0.0,0.0,Administração pública direta | Administração pública direta
2018,1301308,CodajÃ¡s,AM,Amazonas,10252,,,0.0,0.0,10,0.0,0.0,0.0,6841.56,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
